,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
253057,Jane Catherine Vincent,25.0,160.0,52.0,CAN,1992,Albertville,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,1,1
253121,Svetlana Olegovna Vinogradova,18.0,168.0,59.0,RUS,2006,Torino,Snowboarding,Snowboarding Women's Halfpipe,no medal,1,1
253139,Maribel Yerxa Vinson (-Owen),16.0,161.31335149863762,51.11940298507463,USA,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,3,1
253140,Maribel Yerxa Vinson (-Owen),20.0,161.31335149863762,51.11940298507463,USA,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,Bronze,3,2
253141,Maribel Yerxa Vinson (-Owen),24.0,161.31335149863762,51.11940298507463,USA,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,3,3
253142,Maribel Yerxa Vinson (-Owen),24.0,156.74261603375527,46.94009216589862,USA,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
253207,Tessa Jane Virtue (-McCormick),20.0,165.0,53.0,CAN,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,2,1
253208,Tessa Jane Virtue (-McCormick),24.0,165.0,53.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,2,2
253209,Tessa Jane Virtue (-McCormick),24.0,165.0,53.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Silver,2,2
253218,Judith Soul Vis,33.0,182.0,73.0,NED,2014,Sochi,Bobsleigh,Bobsleigh Women's Two,no medal,1,1
253219,"Maria Margaretha Antje ""Marja"" Vis",25.0,167.6934306569343,61.654411764705884,NED,2002,Salt Lake City,Speed Skating,"Speed Skating Women's 5,000 metres",no medal,1,1
253244,Galina Aleksandrovna Vishnevskaya,19.0,160.0,55.0,KAZ,2014,Sochi,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,1,1
253245,Galina Aleksandrovna Vishnevskaya,19.0,160.0,55.0,KAZ,2014,Sochi,Biathlon,Biathlon Women's 15 kilometres,no medal,1,1
253246,Galina Aleksandrovna Vishnevskaya,19.0,160.0,55.0,KAZ,2014,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,no medal,1,1
253279,Katja Vinar,25.0,174.0,63.0,SLO,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,2,1
253280,Katja Vinar,25.0,174.0,63.0,SLO,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,2,1
253281,Katja Vinar,25.0,174.0,63.0,SLO,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,no medal,2,1
253282,Katja Vinar,29.0,174.0,63.0,SLO,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,2,2
253283,Katja Vinar,29.0,174.0,63.0,SLO,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,2,2
253284,Katja Vinar,29.0,174.0,63.0,SLO,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,2,2
253285,Katja Vinar,29.0,174.0,63.0,SLO,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,no medal,2,2
253328,"Adriana Johanna ""Ria"" Visser",18.0,167.0,52.0,NED,1980,Lake Placid,Speed Skating,"Speed Skating Women's 1,500 metres",Silver,2,1
253329,"Adriana Johanna ""Ria"" Visser",18.0,167.0,52.0,NED,1980,Lake Placid,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,2,1
253330,"Adriana Johanna ""Ria"" Visser",22.0,167.0,52.0,NED,1984,Sarajevo,Speed Skating,Speed Skating Women's 500 metres,no medal,2,2
253331,"Adriana Johanna ""Ria"" Visser",22.0,167.0,52.0,NED,1984,Sarajevo,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,2,2
253332,"Adriana Johanna ""Ria"" Visser",22.0,167.0,52.0,NED,1984,Sarajevo,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,2,2
253336,Yvonne Carolin Visser,26.0,171.0,60.0,CAN,1992,Albertville,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,1,1
253337,Yvonne Carolin Visser,26.0,171.0,60.0,CAN,1992,Albertville,Biathlon,Biathlon Women's 15 kilometres,no medal,1,1
253394,Veronika Vtkov,21.0,166.0,56.0,CZE,2010,Vancouver,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,2,1
253395,Veronika Vtkov,21.0,166.0,56.0,CZE,2010,Vancouver,Biathlon,Biathlon Women's 10 kilometres Pursuit,no medal,2,1
253396,Veronika Vtkov,21.0,166.0,56.0,CZE,2010,Vancouver,Biathlon,Biathlon Women's 15 kilometres,no medal,2,1
253397,Veronika Vtkov,21.0,166.0,56.0,CZE,2010,Vancouver,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,no medal,2,1
253398,Veronika Vtkov,25.0,166.0,56.0,CZE,2014,Sochi,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,2,2
253399,Veronika Vtkov,25.0,166.0,56.0,CZE,2014,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Silver,2,2
253400,Veronika Vtkov,25.0,166.0,56.0,CZE,2014,Sochi,Biathlon,Biathlon Women's 10 kilometres Pursuit,no medal,2,2
253401,Veronika Vtkov,25.0,166.0,56.0,CZE,2014,Sochi,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,no medal,2,2
253402,Veronika Vtkov,25.0,166.0,56.0,CZE,2014,Sochi,Biathlon,Biathlon Women's 15 kilometres,no medal,2,2
253403,Veronika Vtkov,25.0,166.0,56.0,CZE,2014,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,no medal,2,2
253487,Elena Viviani,21.0,164.0,62.0,ITA,2014,Sochi,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,no medal,1,1
253488,Elena Viviani,21.0,164.0,62.0,ITA,2014,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",no medal,1,1
253489,Elena Viviani,21.0,164.0,62.0,ITA,2014,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze,1,1
253537,Daniela Valentinova Vlaeva,21.0,170.0,62.0,BUL,1998,Nagano,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,no medal,2,1
253538,Daniela Valentinova Vlaeva,21.0,170.0,62.0,BUL,1998,Nagano,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",no medal,2,1
253539,Daniela Valentinova Vlaeva,25.0,170.0,62.0,BUL,2002,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",no medal,2,2
253584,Sofiya Serhivna Vlasova,22.0,170.0,57.0,UKR,2014,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",no medal,1,1
253598,Petra Vlhov,18.0,180.0,73.0,SVK,2014,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
253599,Petra Vlhov,18.0,180.0,73.0,SVK,2014,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
253651,Tetiana Yurivna Vodop'ianova,25.0,167.0,64.0,UKR,1998,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,2,1
253652,Tetiana Yurivna Vodop'ianova,25.0,167.0,64.0,UKR,1998,Nagano,Biathlon,Biathlon Women's 15 kilometres,no medal,2,1
253653,Tetiana Yurivna Vodop'ianova,25.0,167.0,64.0,UKR,1998,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,no medal,2,1
253654,Tetiana Yurivna Vodop'ianova,29.0,167.0,64.0,UKR,2002,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,2,2
253655,Tetiana Yurivna Vodop'ianova,29.0,167.0,64.0,UKR,2002,Salt Lake City,Biathlon,Biathlon Women's 10 kilometres Pursuit,no medal,2,2
253656,Tetiana Yurivna Vodop'ianova,29.0,167.0,64.0,UKR,2002,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,no medal,2,2
253676,Heidi Voelker,18.0,162.0,57.0,USA,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,3,1
253677,Heidi Voelker,18.0,162.0,57.0,USA,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,3,1
253678,Heidi Voelker,22.0,162.0,57.0,USA,1992,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,3,2
253679,Heidi Voelker,24.0,162.0,57.0,USA,1994,Lillehammer,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,3,3
253685,Sandra Voetelink,21.0,176.0,61.0,NED,1992,Albertville,Speed Skating,Speed Skating Women's 500 metres,no medal,1,1
253686,Sandra Voetelink,21.0,176.0,61.0,NED,1992,Albertville,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,1,1
253687,Sandra Voetelink,21.0,176.0,61.0,NED,1992,Albertville,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,1,1
253688,Andrea Voetter,18.0,168.0,73.0,ITA,2014,Sochi,Luge,Luge Women's Singles,no medal,1,1
253776,Carina Vogt,22.0,171.0,62.0,GER,2014,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",Gold,1,1
253789,Jacqueline Vogt,18.0,165.0,60.0,LIE,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
253790,Jacqueline Vogt,18.0,165.0,60.0,LIE,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Super G,no medal,1,1
253791,Jacqueline Vogt,18.0,165.0,60.0,LIE,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
253792,Jacqueline Vogt,18.0,165.0,60.0,LIE,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
253793,Jacqueline Vogt,18.0,165.0,60.0,LIE,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Combined,no medal,1,1
253796,"Kathleen ""Kathy"" Vogt (-Gregg)",16.0,165.0,57.0,CAN,1976,Innsbruck,Speed Skating,Speed Skating Women's 500 metres,no medal,2,1
253797,"Kathleen ""Kathy"" Vogt (-Gregg)",16.0,165.0,57.0,CAN,1976,Innsbruck,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,2,1
253798,"Kathleen ""Kathy"" Vogt (-Gregg)",20.0,165.0,57.0,CAN,1980,Lake Placid,Speed Skating,Speed Skating Women's 500 metres,no medal,2,2
253799,"Kathleen ""Kathy"" Vogt (-Gregg)",20.0,165.0,57.0,CAN,1980,Lake Placid,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,2,2
253800,"Kathleen ""Kathy"" Vogt (-Gregg)",20.0,165.0,57.0,CAN,1980,Lake Placid,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,2,2
253802,Miriam Vogt,24.0,180.0,70.0,GER,1992,Albertville,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,2,1
253803,Miriam Vogt,24.0,180.0,70.0,GER,1992,Albertville,Alpine Skiing,Alpine Skiing Women's Super G,no medal,2,1
253804,Miriam Vogt,24.0,180.0,70.0,GER,1992,Albertville,Alpine Skiing,Alpine Skiing Women's Combined,no medal,2,1
253805,Miriam Vogt,26.0,180.0,70.0,GER,1994,Lillehammer,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,2,2
253806,Miriam Vogt,26.0,180.0,70.0,GER,1994,Lillehammer,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,2
253807,Miriam Vogt,26.0,180.0,70.0,GER,1994,Lillehammer,Alpine Skiing,Alpine Skiing Women's Combined,no medal,2,2
253811,"Jacqueline ""Verena"" Vogt",15.0,170.0,59.0,CHI,1968,Grenoble,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
253812,"Jacqueline ""Verena"" Vogt",15.0,170.0,59.0,CHI,1968,Grenoble,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
253813,Jillian Rachelle Vogtli,28.0,165.0,64.0,USA,2002,Salt Lake City,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,2,1
253814,Jillian Rachelle Vogtli,32.0,165.0,64.0,USA,2006,Torino,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,2,2
253927,Viktoriya Yevgeniyevna Volchkova,19.0,168.0,52.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,1,1
253960,Sabine Vlker,24.0,162.0,58.0,GER,1998,Nagano,Speed Skating,Speed Skating Women's 500 metres,no medal,3,1
253961,Sabine Vlker,24.0,162.0,58.0,GER,1998,Nagano,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,3,1
253962,Sabine Vlker,28.0,162.0,58.0,GER,2002,Salt Lake City,Speed Skating,Speed Skating Women's 500 metres,Bronze,3,2
253963,Sabine Vlker,28.0,162.0,58.0,GER,2002,Salt Lake City,Speed Skating,"Speed Skating Women's 1,000 metres",Silver,3,2
253964,Sabine Vlker,28.0,162.0,58.0,GER,2002,Salt Lake City,Speed Skating,"Speed Skating Women's 1,500 metres",Silver,3,2
253965,Sabine Vlker,32.0,162.0,58.0,GER,2006,Torino,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,3,3
253966,Sabine Vlker,32.0,162.0,58.0,GER,2006,Torino,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold,3,3
254025,Anna Filippovna Volkova (-Sprung),22.0,165.0,56.0,RUS,1998,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,1,1
254030,Olha Volodymyrivna Volkova,19.0,160.0,52.0,UKR,2006,Torino,Freestyle Skiing,Freestyle Skiing Women's Aerials,no medal,2,1
254031,Olha Volodymyrivna Volkova,23.0,160.0,52.0,UKR,2010,Vancouver,Freestyle Skiing,Freestyle Skiing Women's Aerials,no medal,2,2
254086,Yelena Vyacheslavovna Volodina-Antonova,22.0,176.0,62.0,KAZ,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,5,1
254087,Yelena Vyacheslavovna Volodina-Antonova,22.0,176.0,62.0,KAZ,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no medal,5,1
254088,Yelena Vyacheslavovna Volodina-Antonova,22.0,176.0,62.0,KAZ,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,5,1
254089,Yelena Vyacheslavovna Volodina-Antonova,22.0,176.0,62.0,KAZ,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,no medal,5,1
254090,Yelena Vyacheslavovna Volodina-Antonova,22.0,176.0,62.0,KAZ,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,5,1
254091,Yelena Vyacheslavovna Volodina-Antonova,26.0,176.0,62.0,KAZ,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no medal,5,2
254092,Yelena Vyacheslavovna Volodina-Antonova,30.0,176.0,62.0,KAZ,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,5,3
254093,Yelena Vyacheslavovna Volodina-Antonova,30.0,176.0,62.0,KAZ,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,5,3
254094,Yelena Vyacheslavovna Volodina-Antonova,30.0,176.0,62.0,KAZ,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 5/5 kilometres Pursuit,no medal,5,3
254095,Yelena Vyacheslavovna Volodina-Antonova,30.0,176.0,62.0,KAZ,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,5,3
254096,Yelena Vyacheslavovna Volodina-Antonova,34.0,176.0,62.0,KAZ,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,5,4
254097,Yelena Vyacheslavovna Volodina-Antonova,38.0,176.0,62.0,KAZ,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,5,5
254107,Yevgeniya Voloshenko,26.0,160.0,52.0,KAZ,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,1,1
254108,Yevgeniya Voloshenko,26.0,160.0,52.0,KAZ,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,no medal,1,1
254109,Yevgeniya Voloshenko,26.0,160.0,52.0,KAZ,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,1,1
254115,Tetiana Andrivna Volosozhar,19.0,159.0,44.0,UKR,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
254116,Tetiana Andrivna Volosozhar,23.0,159.0,44.0,UKR,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
254117,Tetiana Andrivna Volosozhar,27.0,159.0,44.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,Gold,3,3
254118,Tetiana Andrivna Volosozhar,27.0,159.0,44.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,3,3
254218,va von Botond,14.0,161.31335149863762,51.11940298507463,HUN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
254239,Margaret Lynn von der Heide-Spencer-Galanes,21.0,163.0,53.0,USA,1976,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,3,1
254240,Margaret Lynn von der Heide-Spencer-Galanes,25.0,163.0,53.0,USA,1980,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,3,2
254241,Margaret Lynn von der Heide-Spencer-Galanes,25.0,163.0,53.0,USA,1980,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,3,2
254242,Margaret Lynn von der Heide-Spencer-Galanes,29.0,163.0,53.0,USA,1984,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,3,3
254243,Margaret Lynn von der Heide-Spencer-Galanes,29.0,163.0,53.0,USA,1984,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,3,3
254244,Margaret Lynn von der Heide-Spencer-Galanes,29.0,163.0,53.0,USA,1984,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 20 kilometres,no medal,3,3
254245,Margaret Lynn von der Heide-Spencer-Galanes,29.0,163.0,53.0,USA,1984,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,3,3
254321,Christine von Grnigen,27.0,158.0,60.0,SUI,1992,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,1
254322,Christine von Grnigen,29.0,158.0,60.0,SUI,1994,Lillehammer,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,2
254515,Charlene G. von Saher,19.0,167.0,55.0,GBR,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,1,1
254537,"Stefanie ""Steffi"" von Siebenthal",20.0,168.0,57.0,SUI,1998,Nagano,Snowboarding,Snowboarding Women's Giant Slalom,no medal,2,1
254538,"Stefanie ""Steffi"" von Siebenthal",24.0,168.0,57.0,SUI,2002,Salt Lake City,Snowboarding,Snowboarding Women's Parallel Giant Slalom,no medal,2,2
254591,Martina Vondrov,21.0,162.0,55.0,CZE,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,1,1
254592,Martina Vondrov,21.0,162.0,55.0,CZE,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no medal,1,1
254593,Martina Vondrov,21.0,162.0,55.0,CZE,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,1,1
254594,Martina Vondrov,21.0,162.0,55.0,CZE,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,no medal,1,1
254595,Martina Vondrov,21.0,162.0,55.0,CZE,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,1,1
254623,Jorien Johanna Maria Voorhuis,25.0,176.0,68.0,NED,2010,Vancouver,Speed Skating,"Speed Skating Women's 5,000 metres",no medal,1,1
254624,Jorien Johanna Maria Voorhuis,25.0,176.0,68.0,NED,2010,Vancouver,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),no medal,1,1
254670,Yuliya Valeryevna Vorobyova,23.0,163.0,53.0,AZE,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,2
254673,Yelena Konstantinovna Vorona,21.0,171.0,63.0,RUS,1998,Nagano,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,2,1
254674,Yelena Konstantinovna Vorona,25.0,171.0,63.0,RUS,2002,Salt Lake City,Freestyle Skiing,Freestyle Skiing Women's Moguls,no medal,2,2
254765,Maaike Ellen Vos,24.0,159.0,52.0,NED,2010,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",no medal,1,1
254840,Marjo Hannele Voutilainen,20.0,168.0,70.0,FIN,2002,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,2,1
254841,Marjo Hannele Voutilainen,28.0,168.0,70.0,FIN,2010,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,2,2
254876,Eva Vrabcov-Nvltov,20.0,162.0,48.0,CZE,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,4,1
254877,Eva Vrabcov-Nvltov,20.0,162.0,48.0,CZE,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,4,1
254878,Eva Vrabcov-Nvltov,24.0,162.0,48.0,CZE,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,4,2
254879,Eva Vrabcov-Nvltov,24.0,162.0,48.0,CZE,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,4,2
254880,Eva Vrabcov-Nvltov,24.0,162.0,48.0,CZE,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,4,2
254881,Eva Vrabcov-Nvltov,24.0,162.0,48.0,CZE,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,no medal,4,2
254882,Eva Vrabcov-Nvltov,24.0,162.0,48.0,CZE,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,4,2
254883,Eva Vrabcov-Nvltov,28.0,162.0,48.0,CZE,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,4,3
254884,Eva Vrabcov-Nvltov,28.0,162.0,48.0,CZE,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,4,3
254885,Eva Vrabcov-Nvltov,28.0,162.0,48.0,CZE,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,no medal,4,3
254886,Eva Vrabcov-Nvltov,28.0,162.0,48.0,CZE,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,4,3
255016,Maja Vti,26.0,167.0,55.0,SLO,2014,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",no medal,1,1
255032,Vera Vucheva,19.0,166.607421875,57.2720156555773,BUL,1992,Albertville,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,1,1
255033,Vedrana Vuievi,20.0,173.0,63.0,BIH,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,1,1
255041,Gaia Vuerich,22.0,165.0,50.0,ITA,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,1,1
255042,Gaia Vuerich,22.0,165.0,50.0,ITA,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,no medal,1,1
255141,Tuija Mirjam Inkeri Vuoksiala (Oksanen-),32.0,170.0,55.0,FIN,1994,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,1,1
255142,Tuija Mirjam Inkeri Vuoksiala (Oksanen-),32.0,170.0,55.0,FIN,1994,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,no medal,1,1
