,Name,Age,Height,Weight,NOC,Year,City,Medal,Times_Participated,Participation_Number
48633,Hans Peter Ludvig Dam,24.0,185.22486288848262,78.87200383509108,DEN,1908,London,no medal,2,2
48634,Hans Peter Ludvig Dam,24.0,184.52136752136752,77.05985915492958,DEN,1908,London,Silver,2,2
48854,Thibaut Amani Danho,22.0,185.0,82.0,CIV,2016,Rio de Janeiro,no medal,1,1
48894,Marcos Daniel,18.0,182.0,76.0,ANG,1980,Moskva,no medal,1,1
48895,Marcos Daniel,18.0,182.0,76.0,ANG,1980,Moskva,no medal,1,1
48923,"Charles Meldrum ""Charlie"" Daniels",19.0,183.0,70.0,USA,1904,St. Louis,Bronze,3,1
48924,"Charles Meldrum ""Charlie"" Daniels",19.0,183.0,70.0,USA,1904,St. Louis,Silver,3,1
48925,"Charles Meldrum ""Charlie"" Daniels",19.0,183.0,70.0,USA,1904,St. Louis,Gold,3,1
48926,"Charles Meldrum ""Charlie"" Daniels",19.0,183.0,70.0,USA,1904,St. Louis,Gold,3,1
48927,"Charles Meldrum ""Charlie"" Daniels",19.0,183.0,70.0,USA,1904,St. Louis,Gold,3,1
48928,"Charles Meldrum ""Charlie"" Daniels",21.0,183.0,70.0,USA,1906,Athina,Gold,3,2
48929,"Charles Meldrum ""Charlie"" Daniels",21.0,183.0,70.0,USA,1906,Athina,no medal,3,2
48930,"Charles Meldrum ""Charlie"" Daniels",23.0,183.0,70.0,USA,1908,London,Gold,3,3
48931,"Charles Meldrum ""Charlie"" Daniels",23.0,183.0,70.0,USA,1908,London,Bronze,3,3
49023,Semyon Danilov,17.0,176.0,60.0,KGZ,2004,Athina,no medal,1,1
49024,Vasily Danilov,15.0,190.0,80.0,KGZ,2004,Athina,no medal,2,1
49025,Vasily Danilov,19.0,190.0,80.0,KGZ,2008,Beijing,no medal,2,2
49135,Alois Dansou,22.0,180.0,75.0,BEN,2004,Athina,no medal,2,1
49136,Alois Dansou,26.0,180.0,75.0,BEN,2008,Beijing,no medal,2,2
49295,"William Thomas ""Bill"" Darnton",20.0,185.0,74.0,USA,1960,Roma,Gold,1,1
49296,Tams Darnyi,21.0,186.0,82.0,HUN,1988,Seoul,no medal,2,1
49297,Tams Darnyi,21.0,186.0,82.0,HUN,1988,Seoul,Gold,2,1
49298,Tams Darnyi,21.0,186.0,82.0,HUN,1988,Seoul,Gold,2,1
49299,Tams Darnyi,25.0,186.0,82.0,HUN,1992,Barcelona,Gold,2,2
49300,Tams Darnyi,25.0,186.0,82.0,HUN,1992,Barcelona,Gold,2,2
49306,"Mackenzie ""Mack"" Darragh",22.0,185.0,79.0,CAN,2016,Rio de Janeiro,no medal,1,1
49545,Edvinas Dautartas,16.0,194.0,89.0,LTU,2004,Athina,no medal,2,1
49546,Edvinas Dautartas,20.0,194.0,89.0,LTU,2008,Beijing,no medal,2,2
49574,Rodion Rosko Davelaar,18.0,183.0,81.0,AHO,2008,Beijing,no medal,1,1
49581,Ross Paul Davenport,20.0,187.0,76.0,GBR,2004,Athina,no medal,3,1
49582,Ross Paul Davenport,24.0,187.0,76.0,GBR,2008,Beijing,no medal,3,2
49583,Ross Paul Davenport,24.0,187.0,76.0,GBR,2008,Beijing,no medal,3,2
49584,Ross Paul Davenport,24.0,187.0,76.0,GBR,2008,Beijing,no medal,3,2
49585,Ross Paul Davenport,28.0,187.0,76.0,GBR,2012,London,no medal,3,3
49600,John Philip Davey,23.0,172.0,70.0,GBR,1988,Seoul,no medal,2,1
49601,John Philip Davey,23.0,172.0,70.0,GBR,1988,Seoul,no medal,2,1
49602,John Philip Davey,23.0,172.0,70.0,GBR,1988,Seoul,no medal,2,1
49603,John Philip Davey,27.0,172.0,70.0,GBR,1992,Barcelona,no medal,2,2
49637,Thophile David,20.0,190.0,82.0,SUI,1984,Los Angeles,no medal,2,1
49638,Thophile David,20.0,190.0,82.0,SUI,1984,Los Angeles,no medal,2,1
49639,Thophile David,20.0,190.0,82.0,SUI,1984,Los Angeles,no medal,2,1
49640,Thophile David,24.0,190.0,82.0,SUI,1988,Seoul,no medal,2,2
49641,Thophile David,24.0,190.0,82.0,SUI,1988,Seoul,no medal,2,2
49682,"Michael James ""Mike"" Davidson",21.0,180.0,73.0,NZL,1984,Los Angeles,no medal,1,1
49683,"Michael James ""Mike"" Davidson",21.0,180.0,73.0,NZL,1984,Los Angeles,no medal,1,1
49684,"Michael James ""Mike"" Davidson",21.0,180.0,73.0,NZL,1984,Los Angeles,no medal,1,1
49696,Arthur Davies,21.66626065773447,182.00843170320405,76.69405594405595,GBR,1908,London,no medal,1,1
49716,"David ""Dave"" Davies",19.0,190.0,84.0,GBR,2004,Athina,Bronze,3,1
49717,"David ""Dave"" Davies",23.0,190.0,84.0,GBR,2008,Beijing,no medal,3,2
49718,"David ""Dave"" Davies",23.0,190.0,84.0,GBR,2008,Beijing,Silver,3,2
49719,"David ""Dave"" Davies",27.0,190.0,84.0,GBR,2012,London,no medal,3,3
49729,John Goldup Davies,34.0,182.00843170320405,76.69405594405595,GBR,1948,London,no medal,1,1
49745,John Griffith Davies,19.0,182.00843170320405,76.69405594405595,AUS,1948,London,no medal,2,1
49746,John Griffith Davies,23.0,182.00843170320405,76.69405594405595,AUS,1952,Helsinki,Gold,2,2
49796,Jess Guillermo Davila Quijano,15.0,165.0,50.0,MEX,1964,Tokyo,no medal,1,1
49872,"Joshua Clark ""Josh"" Davis",23.0,188.0,84.0,USA,1996,Atlanta,no medal,2,1
49873,"Joshua Clark ""Josh"" Davis",23.0,188.0,84.0,USA,1996,Atlanta,Gold,2,1
49874,"Joshua Clark ""Josh"" Davis",23.0,188.0,84.0,USA,1996,Atlanta,Gold,2,1
49875,"Joshua Clark ""Josh"" Davis",23.0,188.0,84.0,USA,1996,Atlanta,Gold,2,1
49876,"Joshua Clark ""Josh"" Davis",28.0,188.0,84.0,USA,2000,Sydney,no medal,2,2
49877,"Joshua Clark ""Josh"" Davis",28.0,188.0,84.0,USA,2000,Sydney,Silver,2,2
49878,"Joshua Clark ""Josh"" Davis",28.0,188.0,84.0,USA,2000,Sydney,Silver,2,2
49933,Victor Davis,20.0,188.0,87.0,CAN,1984,Los Angeles,Silver,2,1
49934,Victor Davis,20.0,188.0,87.0,CAN,1984,Los Angeles,Gold,2,1
49935,Victor Davis,20.0,188.0,87.0,CAN,1984,Los Angeles,Silver,2,1
49936,Victor Davis,24.0,188.0,87.0,CAN,1988,Seoul,no medal,2,2
49937,Victor Davis,24.0,188.0,87.0,CAN,1988,Seoul,Silver,2,2
50116,Peter Bruce William Dawson,19.0,185.8059210526316,79.09432387312187,AUS,1976,Montreal,no medal,1,1
50117,Peter Bruce William Dawson,19.0,185.22486288848262,78.87200383509108,AUS,1976,Montreal,no medal,1,1
50118,Peter Bruce William Dawson,19.0,182.65625,75.46489104116223,AUS,1976,Montreal,no medal,1,1
50176,"John Anthony ""Tony"" Day",23.0,186.0,70.0,GBR,1988,Seoul,no medal,1,1
50177,"John Anthony ""Tony"" Day",23.0,186.0,70.0,GBR,1988,Seoul,no medal,1,1
50237,Fernando Nabuco de Abreu,16.0,183.0,79.37983587338805,BRA,1960,Roma,no medal,2,2
50238,Fernando Nabuco de Abreu,16.0,183.0,79.15698178664354,BRA,1960,Roma,no medal,2,2
50290,Mateo de Angulo Velasco,22.0,180.0,75.0,COL,2012,London,no medal,1,1
50333,Paul Arthur De Backer,37.0,181.81048387096774,74.88191489361702,BEL,1920,Antwerpen,no medal,1,1
50534,Herman Alexander de By,27.0,185.8059210526316,79.09432387312187,NED,1900,Paris,no medal,1,1
50650,Joseph De Combe,22.0,182.00843170320405,76.69405594405595,BEL,1924,Paris,Silver,3,1
50651,Joseph De Combe,26.0,182.00843170320405,76.69405594405595,BEL,1928,Amsterdam,no medal,3,2
50690,Leonardo Gomes de Deus,21.0,175.0,70.0,BRA,2012,London,no medal,2,1
50691,Leonardo Gomes de Deus,21.0,175.0,70.0,BRA,2012,London,no medal,2,1
50692,Leonardo Gomes de Deus,25.0,175.0,70.0,BRA,2016,Rio de Janeiro,no medal,2,2
50693,Leonardo Gomes de Deus,25.0,175.0,70.0,BRA,2016,Rio de Janeiro,no medal,2,2
50710,"Yannick Jerme ""Yann"" de Fabrique",19.0,182.0,77.0,FRA,1992,Barcelona,no medal,2,1
50711,"Yannick Jerme ""Yann"" de Fabrique",19.0,182.0,77.0,FRA,1992,Barcelona,no medal,2,1
50712,"Yannick Jerme ""Yann"" de Fabrique",23.0,182.0,77.0,FRA,1996,Atlanta,no medal,2,2
50713,"Yannick Jerme ""Yann"" de Fabrique",23.0,182.0,77.0,FRA,1996,Atlanta,no medal,2,2
50714,"Yannick Jerme ""Yann"" de Fabrique",23.0,182.0,77.0,FRA,1996,Atlanta,no medal,2,2
50824,Sergio De Gregorio,18.0,178.0,76.0,ITA,1964,Tokyo,no medal,1,1
50825,Sergio De Gregorio,18.0,178.0,76.0,ITA,1964,Tokyo,no medal,1,1
50826,Sergio De Gregorio,18.0,178.0,76.0,ITA,1964,Tokyo,no medal,1,1
50840,Franky De Groote,21.0,175.0,70.0,BEL,1980,Moskva,no medal,1,1
50841,Franky De Groote,21.0,175.0,70.0,BEL,1980,Moskva,no medal,1,1
50842,Franky De Groote,21.0,175.0,70.0,BEL,1980,Moskva,no medal,1,1
50909,Jos-Ricardo de Jess,16.0,185.22486288848262,78.87200383509108,PUR,1976,Montreal,no medal,1,1
50910,Jos-Ricardo de Jess,16.0,182.65625,75.46489104116223,PUR,1976,Montreal,no medal,1,1
51047,Grard Adrianus Pius de Kort,20.0,175.0,64.0,NED,1984,Los Angeles,no medal,1,1
51048,Grard Adrianus Pius de Kort,20.0,175.0,64.0,NED,1984,Los Angeles,no medal,1,1
51104,Heriberto de la Fe Torres,19.0,169.0,68.0,ESP,1960,Roma,no medal,1,1
51352,Joo Bevilaqua de Lucca,26.0,193.0,96.0,BRA,2016,Rio de Janeiro,no medal,1,1
51353,Joo Bevilaqua de Lucca,26.0,193.0,96.0,BRA,2016,Rio de Janeiro,no medal,1,1
51354,Joo Bevilaqua de Lucca,26.0,193.0,96.0,BRA,2016,Rio de Janeiro,no medal,1,1
51374,"Theodorus Johannes ""Dick"" de Man",19.0,181.81048387096774,74.88191489361702,NED,1928,Amsterdam,no medal,1,1
51418,Antnio Silva Botelho de Melo,16.0,181.81048387096774,74.88191489361702,POR,1976,Montreal,no medal,1,1
51419,Antnio Silva Botelho de Melo,16.0,185.22486288848262,78.87200383509108,POR,1976,Montreal,no medal,1,1
51420,Antnio Silva Botelho de Melo,16.0,184.52136752136752,77.05985915492958,POR,1976,Montreal,no medal,1,1
51421,Antnio Silva Botelho de Melo,16.0,184.37982832618025,76.41379310344827,POR,1976,Montreal,no medal,1,1
51422,Antnio Silva Botelho de Melo,16.0,182.65625,75.46489104116223,POR,1976,Montreal,no medal,1,1
51423,Antnio Silva Botelho de Melo,16.0,184.98881239242684,79.15698178664354,POR,1976,Montreal,no medal,1,1
51595,Athos P. de Oliveira Filho,17.0,186.0,77.05985915492958,BRA,1960,Roma,no medal,2,1
51596,Athos P. de Oliveira Filho,17.0,186.0,79.15698178664354,BRA,1960,Roma,no medal,2,1
51597,Athos P. de Oliveira Filho,21.0,186.0,79.37983587338805,BRA,1964,Tokyo,no medal,2,2
51598,Athos P. de Oliveira Filho,21.0,186.0,79.15698178664354,BRA,1964,Tokyo,no medal,2,2
51618,Jorge Frias de Paula,21.001237623762375,178.0,77.05985915492958,BRA,1932,Los Angeles,no medal,1,1
51680,Alwin de Prins,21.0,193.0,88.0,LUX,2000,Sydney,no medal,3,1
51681,Alwin de Prins,25.0,193.0,88.0,LUX,2004,Athina,no medal,3,2
51682,Alwin de Prins,29.0,193.0,88.0,LUX,2008,Beijing,no medal,3,3
51748,de Romand,25.11111111111111,186.0,89.0,FRA,1900,Paris,no medal,1,1
51749,de Romand,20.76388888888889,184.37982832618025,76.41379310344827,FRA,1900,Paris,no medal,1,1
51750,de Romand,21.666666666666668,184.19052638501626,77.9809298274764,FRA,1900,Paris,no medal,1,1
51906,Eduardo Jos  Domingos de Sousa,16.0,177.0,77.0,POR,1960,Roma,no medal,1,1
51907,Eduardo Jos  Domingos de Sousa,16.0,177.0,77.0,POR,1960,Roma,no medal,1,1
51908,Eduardo Jos  Domingos de Sousa,16.0,177.0,77.0,POR,1960,Roma,no medal,1,1
52242,Mark John Dean,20.0,178.0,75.0,USA,1988,Seoul,no medal,1,1
52342,Tams Debnr,17.0,180.0,71.0,HUN,1988,Seoul,no medal,1,1
52364,"Frdrik Edouard Robert ""Fred"" Deburghgraeve",19.0,176.0,61.0,BEL,1992,Barcelona,no medal,2,1
52365,"Frdrik Edouard Robert ""Fred"" Deburghgraeve",19.0,176.0,61.0,BEL,1992,Barcelona,no medal,2,1
52366,"Frdrik Edouard Robert ""Fred"" Deburghgraeve",19.0,176.0,61.0,BEL,1992,Barcelona,no medal,2,1
52367,"Frdrik Edouard Robert ""Fred"" Deburghgraeve",23.0,176.0,61.0,BEL,1996,Atlanta,Gold,2,2
52368,"Frdrik Edouard Robert ""Fred"" Deburghgraeve",23.0,176.0,61.0,BEL,1996,Atlanta,no medal,2,2
52392,Volker Deckardt,20.0,181.0,81.0,AUT,1964,Tokyo,no medal,1,1
52401,Luc Ren Decker,23.0,196.0,74.0,LUX,2000,Sydney,no medal,1,1
52420,Joseph Henri Decoin,18.0,182.85055643879173,76.7433110367893,FRA,1908,London,no medal,2,1
52465,Brendon Dedekind,20.0,186.0,90.0,RSA,1996,Atlanta,no medal,2,1
52466,Brendon Dedekind,20.0,186.0,90.0,RSA,1996,Atlanta,no medal,2,1
52467,Brendon Dedekind,24.0,186.0,90.0,RSA,2000,Sydney,no medal,2,2
52468,Brendon Dedekind,24.0,186.0,90.0,RSA,2000,Sydney,no medal,2,2
52568,Donnie Defreitas,19.0,165.0,62.0,VIN,2004,Athina,no medal,1,1
52585,Ernesto Jos Degenhart,18.0,193.0,88.0,GUA,1984,Los Angeles,no medal,1,1
52586,Ernesto Jos Degenhart,18.0,193.0,88.0,GUA,1984,Los Angeles,no medal,1,1
52587,Ernesto Jos Degenhart,18.0,193.0,88.0,GUA,1984,Los Angeles,no medal,1,1
52588,Ernesto Jos Degenhart,18.0,193.0,88.0,GUA,1984,Los Angeles,no medal,1,1
52589,Ernesto Jos Degenhart,18.0,193.0,88.0,GUA,1984,Los Angeles,no medal,1,1
52629,Yegor Andreyevich Degtyaryov,20.0,202.0,96.0,RUS,2012,London,no medal,1,1
52667,Markus Deibler,18.0,197.0,94.0,GER,2008,Beijing,no medal,2,1
52668,Markus Deibler,22.0,197.0,94.0,GER,2012,London,no medal,2,2
52669,Markus Deibler,22.0,197.0,94.0,GER,2012,London,no medal,2,2
52670,Markus Deibler,22.0,197.0,94.0,GER,2012,London,no medal,2,2
52671,Steffen Deibler,21.0,186.0,81.0,GER,2008,Beijing,no medal,3,1
52672,Steffen Deibler,21.0,186.0,81.0,GER,2008,Beijing,no medal,3,1
52673,Steffen Deibler,21.0,186.0,81.0,GER,2008,Beijing,no medal,3,1
52674,Steffen Deibler,25.0,186.0,81.0,GER,2012,London,no medal,3,2
52675,Steffen Deibler,25.0,186.0,81.0,GER,2012,London,no medal,3,2
52676,Steffen Deibler,29.0,186.0,81.0,GER,2016,Rio de Janeiro,no medal,3,3
52677,Steffen Deibler,29.0,186.0,81.0,GER,2016,Rio de Janeiro,no medal,3,3
52678,Steffen Deibler,29.0,186.0,81.0,GER,2016,Rio de Janeiro,no medal,3,3
52681,Guntars Deimans,21.0,189.0,73.0,LAT,2004,Athina,no medal,1,1
52682,Guntars Deimans,21.0,189.0,73.0,LAT,2004,Athina,no medal,1,1
52739,"Gerardus ""G"" Dekker",19.0,185.30803571428572,79.37983587338805,NED,1924,Paris,no medal,1,1
52740,"Gerardus ""G"" Dekker",19.0,185.22486288848262,78.87200383509108,NED,1924,Paris,no medal,1,1
52755,"Ronald ""Ron"" Dekker",22.0,193.0,84.0,NED,1988,Seoul,no medal,1,1
52756,"Ronald ""Ron"" Dekker",22.0,193.0,84.0,NED,1988,Seoul,no medal,1,1
52757,"Ronald ""Ron"" Dekker",22.0,193.0,84.0,NED,1988,Seoul,no medal,1,1
52758,"Ronald ""Ron"" Dekker",22.0,193.0,84.0,NED,1988,Seoul,no medal,1,1
52769,Dieter Dekoninck,21.0,190.0,85.0,BEL,2012,London,no medal,2,1
52770,Dieter Dekoninck,21.0,190.0,85.0,BEL,2012,London,no medal,2,1
52771,Dieter Dekoninck,25.0,190.0,85.0,BEL,2016,Rio de Janeiro,no medal,2,2
52772,Dieter Dekoninck,25.0,190.0,85.0,BEL,2016,Rio de Janeiro,no medal,2,2
52785,Franco Del Campo,19.0,183.0,69.0,ITA,1968,Mexico City,no medal,1,1
52786,Franco Del Campo,19.0,183.0,69.0,ITA,1968,Mexico City,no medal,1,1
52787,Franco Del Campo,19.0,183.0,69.0,ITA,1968,Mexico City,no medal,1,1
52841,Marco Del Prete,18.0,186.0,76.0,ITA,1984,Los Angeles,no medal,1,1
52896,Mario Dela,19.0,188.0,80.0,CRO,2004,Athina,no medal,1,1
52897,Mario Dela,19.0,188.0,80.0,CRO,2004,Athina,no medal,1,1
52923,"Ashley Jason ""Ash"" Delaney",22.0,185.0,82.0,AUS,2008,Beijing,no medal,1,1
52924,"Ashley Jason ""Ash"" Delaney",22.0,185.0,82.0,AUS,2008,Beijing,no medal,1,1
52925,"Ashley Jason ""Ash"" Delaney",22.0,185.0,82.0,AUS,2008,Beijing,Silver,1,1
52926,Cameron Delaney,19.0,180.0,71.0,AUS,2000,Sydney,no medal,1,1
52940,Michael William Delany,18.0,182.0,84.0,AUS,1984,Los Angeles,no medal,1,1
52941,Michael William Delany,18.0,182.0,84.0,AUS,1984,Los Angeles,Silver,1,1
53035,Frdric Andr Delcourt,16.0,181.0,77.0,FRA,1980,Moskva,no medal,2,1
53036,Frdric Andr Delcourt,16.0,181.0,77.0,FRA,1980,Moskva,no medal,2,1
53037,Frdric Andr Delcourt,16.0,181.0,77.0,FRA,1980,Moskva,no medal,2,1
53038,Frdric Andr Delcourt,20.0,181.0,77.0,FRA,1984,Los Angeles,no medal,2,2
53039,Frdric Andr Delcourt,20.0,181.0,77.0,FRA,1984,Los Angeles,Silver,2,2
53040,Frdric Andr Delcourt,20.0,181.0,77.0,FRA,1984,Los Angeles,no medal,2,2
53089,Franois Deley,16.0,184.0,71.0,BEL,1972,Munich,no medal,2,1
53090,Franois Deley,16.0,184.0,71.0,BEL,1972,Munich,no medal,2,1
53091,Franois Deley,20.0,184.0,71.0,BEL,1976,Montreal,no medal,2,2
53092,Franois Deley,20.0,184.0,71.0,BEL,1976,Montreal,no medal,2,2
53093,Franois Deley,20.0,184.0,71.0,BEL,1976,Montreal,no medal,2,2
53126,Cyro Marques Delgado,19.0,182.0,76.0,BRA,1980,Moskva,no medal,2,1
53127,Cyro Marques Delgado,19.0,182.0,76.0,BRA,1980,Moskva,no medal,2,1
53128,Cyro Marques Delgado,19.0,182.0,76.0,BRA,1980,Moskva,Bronze,2,1
53129,Cyro Marques Delgado,19.0,182.0,76.0,BRA,1980,Moskva,no medal,2,1
53130,Cyro Marques Delgado,23.0,182.0,76.0,BRA,1984,Los Angeles,no medal,2,2
53131,Cyro Marques Delgado,23.0,182.0,76.0,BRA,1984,Los Angeles,no medal,2,2
53132,Cyro Marques Delgado,23.0,182.0,76.0,BRA,1984,Los Angeles,no medal,2,2
53133,Cyro Marques Delgado,23.0,182.0,76.0,BRA,1984,Los Angeles,no medal,2,2
53134,Cyro Marques Delgado,23.0,182.0,76.0,BRA,1984,Los Angeles,no medal,2,2
53136,Felipe Delgado Martillo,23.0,182.0,80.0,ECU,1996,Atlanta,no medal,2,1
53137,Felipe Delgado Martillo,23.0,182.0,80.0,ECU,1996,Atlanta,no medal,2,1
53138,Felipe Delgado Martillo,23.0,182.0,80.0,ECU,1996,Atlanta,no medal,2,1
53139,Felipe Delgado Martillo,23.0,182.0,80.0,ECU,1996,Atlanta,no medal,2,1
53140,Felipe Delgado Martillo,27.0,182.0,80.0,ECU,2000,Sydney,no medal,2,2
53170,Roberto Delgado Martillo,21.0,178.0,80.0,ECU,1996,Atlanta,no medal,2,1
53171,Roberto Delgado Martillo,21.0,178.0,80.0,ECU,1996,Atlanta,no medal,2,1
53172,Roberto Delgado Martillo,21.0,178.0,80.0,ECU,1996,Atlanta,no medal,2,1
53173,Roberto Delgado Martillo,25.0,178.0,80.0,ECU,2000,Sydney,no medal,2,2
53174,Roberto Delgado Martillo,25.0,178.0,80.0,ECU,2000,Sydney,no medal,2,2
53182,"Jorge Delgado Panchana, Jr.",18.0,182.0,64.0,ECU,1972,Munich,no medal,2,1
53183,"Jorge Delgado Panchana, Jr.",18.0,182.0,64.0,ECU,1972,Munich,no medal,2,1
53184,"Jorge Delgado Panchana, Jr.",18.0,182.0,64.0,ECU,1972,Munich,no medal,2,1
53185,"Jorge Delgado Panchana, Jr.",22.0,182.0,64.0,ECU,1976,Montreal,no medal,2,2
53186,"Jorge Delgado Panchana, Jr.",22.0,182.0,64.0,ECU,1976,Montreal,no medal,2,2
53187,"Jorge Delgado Panchana, Jr.",22.0,182.0,64.0,ECU,1976,Montreal,no medal,2,2
53188,"Jorge Delgado Panchana, Jr.",22.0,182.0,64.0,ECU,1976,Montreal,no medal,2,2
53252,Marco Dell'Uomo,22.0,181.0,76.0,ITA,1984,Los Angeles,no medal,1,1
53253,Marco Dell'Uomo,22.0,181.0,76.0,ITA,1984,Los Angeles,no medal,1,1
53254,Marco Dell'Uomo,22.0,181.0,76.0,ITA,1984,Los Angeles,no medal,1,1
53270,Ezio Della Savia,18.0,185.0,92.0,ITA,1960,Roma,no medal,2,1
53271,Ezio Della Savia,22.0,185.0,92.0,ITA,1964,Tokyo,no medal,2,2
53532,Vasilis Demetis,25.0,181.0,75.0,GRE,2008,Beijing,no medal,1,1
53533,Vasilis Demetis,25.0,181.0,75.0,GRE,2008,Beijing,no medal,1,1
53565,Henri Demiville,22.666666666666668,177.0,75.0,SUI,1920,Antwerpen,no medal,2,1
53604,Oszkr Demjn,20.0,182.00843170320405,76.69405594405595,HUN,1912,Stockholm,no medal,1,1
53605,Oszkr Demjn,20.0,177.0,75.0,HUN,1912,Stockholm,no medal,1,1
53637,"Richard James ""Rick"" DeMont",16.0,180.0,69.0,USA,1972,Munich,no medal,1,1
53638,"Richard James ""Rick"" DeMont",16.0,180.0,69.0,USA,1972,Munich,no medal,1,1
53674,Ivan Demyanenko,19.0,179.0,65.0,UZB,2008,Beijing,no medal,1,1
53732,Christophe Deneuville,17.0,182.00843170320405,76.69405594405595,FRA,1984,Los Angeles,no medal,1,1
53748,Deng Jian,18.0,182.0,75.0,CHN,2008,Beijing,no medal,1,1
53853,"Federico ""Fritz"" Dennerlein",20.0,185.0,92.0,ITA,1956,Melbourne,no medal,3,1
53854,"Federico ""Fritz"" Dennerlein",24.0,185.0,92.0,ITA,1960,Roma,no medal,3,2
53855,"Federico ""Fritz"" Dennerlein",24.0,185.0,92.0,ITA,1960,Roma,no medal,3,2
53856,"Federico ""Fritz"" Dennerlein",24.0,185.0,92.0,ITA,1960,Roma,no medal,3,2
53935,Ludovic Dpickre,19.0,183.0,75.0,FRA,1988,Seoul,no medal,3,1
53936,Ludovic Dpickre,19.0,183.0,75.0,FRA,1988,Seoul,no medal,3,1
53937,Ludovic Dpickre,19.0,183.0,75.0,FRA,1988,Seoul,no medal,3,1
53938,Ludovic Dpickre,19.0,183.0,75.0,FRA,1988,Seoul,no medal,3,1
53939,Ludovic Dpickre,22.0,183.0,75.0,FRA,1992,Barcelona,no medal,3,2
53940,Ludovic Dpickre,26.0,183.0,75.0,FRA,1996,Atlanta,no medal,3,3
53971,"John Henry ""Rob"" Derbyshire",27.0,185.30803571428572,79.37983587338805,GBR,1906,Athina,no medal,3,1
53972,"John Henry ""Rob"" Derbyshire",27.0,182.85055643879173,76.7433110367893,GBR,1906,Athina,no medal,3,1
53973,"John Henry ""Rob"" Derbyshire",27.0,175.8,74.75,GBR,1906,Athina,Bronze,3,1
53974,"John Henry ""Rob"" Derbyshire",29.0,185.30803571428572,79.37983587338805,GBR,1908,London,no medal,3,2
53975,"John Henry ""Rob"" Derbyshire",29.0,185.22486288848262,78.87200383509108,GBR,1908,London,Gold,3,2
53976,"John Henry ""Rob"" Derbyshire",33.0,185.30803571428572,79.37983587338805,GBR,1912,Stockholm,no medal,3,3
54085,Hans F. Dersch,24.0,188.0,74.0,USA,1992,Barcelona,no medal,1,1
54086,Hans F. Dersch,24.0,188.0,74.0,USA,1992,Barcelona,Gold,1,1
54206,Bernard Desmarais,21.0,183.47848537005163,77.81206896551724,MRI,1992,Barcelona,no medal,2,1
54207,Bernard Desmarais,21.0,182.00843170320405,76.69405594405595,MRI,1992,Barcelona,no medal,2,1
54208,Bernard Desmarais,25.0,183.47848537005163,77.81206896551724,MRI,1996,Atlanta,no medal,2,2
54231,Gilbert Desmit,19.0,180.0,75.0,BEL,1956,Melbourne,no medal,2,1
54232,Gilbert Desmit,22.0,180.0,75.0,BEL,1960,Roma,no medal,2,2
54269,Jrmy Desplanches,21.0,189.0,72.0,SUI,2016,Rio de Janeiro,no medal,1,1
54270,Jrmy Desplanches,21.0,189.0,72.0,SUI,2016,Rio de Janeiro,no medal,1,1
54339,Claude Desusclade,17.0,185.30803571428572,79.37983587338805,FRA,1936,Berlin,no medal,1,1
54369,Gabriele Detti,17.0,184.0,79.0,ITA,2012,London,no medal,2,1
54370,Gabriele Detti,21.0,184.0,79.0,ITA,2016,Rio de Janeiro,Bronze,2,2
54371,Gabriele Detti,21.0,184.0,79.0,ITA,2016,Rio de Janeiro,Bronze,2,2
54372,Gabriele Detti,21.0,184.0,79.0,ITA,2016,Rio de Janeiro,no medal,2,2
54382,Santiago Deu,20.0,188.0,80.0,AND,2000,Sydney,no medal,1,1
54406,Tams Deutsch,18.0,188.0,80.0,HUN,1988,Seoul,no medal,3,1
54407,Tams Deutsch,18.0,188.0,80.0,HUN,1988,Seoul,no medal,3,1
54408,Tams Deutsch,18.0,188.0,80.0,HUN,1988,Seoul,no medal,3,1
54409,Tams Deutsch,22.0,188.0,80.0,HUN,1992,Barcelona,no medal,3,2
54410,Tams Deutsch,22.0,188.0,80.0,HUN,1992,Barcelona,no medal,3,2
54411,Tams Deutsch,22.0,188.0,80.0,HUN,1992,Barcelona,no medal,3,2
54412,Tams Deutsch,26.0,188.0,80.0,HUN,1996,Atlanta,no medal,3,3
54413,Tams Deutsch,26.0,188.0,80.0,HUN,1996,Atlanta,no medal,3,3
54462,Charles Devendeville,18.0,184.19052638501626,77.9809298274764,FRA,1900,Paris,Gold,1,1
54507,John Thomas Devitt,19.0,185.0,85.0,AUS,1956,Melbourne,Silver,2,1
54508,John Thomas Devitt,19.0,185.0,85.0,AUS,1956,Melbourne,Gold,2,1
54509,John Thomas Devitt,23.0,185.0,85.0,AUS,1960,Roma,Gold,2,2
54510,John Thomas Devitt,23.0,185.0,85.0,AUS,1960,Roma,Bronze,2,2
54571,Steven Dennis Dewick,20.0,178.0,82.0,AUS,1996,Atlanta,no medal,1,1
54572,Steven Dennis Dewick,20.0,178.0,82.0,AUS,1996,Atlanta,no medal,1,1
54573,Steven Dennis Dewick,20.0,178.0,82.0,AUS,1996,Atlanta,Bronze,1,1
54587,Neil Edward Dexter,17.0,175.0,67.0,GBR,1972,Munich,no medal,1,1
54588,Neil Edward Dexter,17.0,175.0,67.0,GBR,1972,Munich,no medal,1,1
54727,Marco di Carli,19.0,189.0,78.0,GER,2004,Athina,no medal,2,1
54728,Marco di Carli,27.0,189.0,78.0,GER,2012,London,no medal,2,2
